user_id,query,region,domain,description,engine,emails,phones,dateOfSearch
3,бизнес справочник,149,https://kokoc.com,"Здесь вы найдете полезные советы, а также неочевидные моменты, на которые стоит обратить внимание при добавлении организации в «Яндекс Справочник». Да, самого «справочника» формально уже нет, но многое из него перетекло и в «Яндекс Бизнес».",yandex,['hello@kokoc.com'],['+74957729791'],16-10-2025 08:43:18
3,бизнес справочник,149,https://promopult.ru,"Полный гайд по Яндекс Бизнесу — всё, что нужно знать, чтобы компания выглядела заметнее в Картах, Навигаторе и поискеЯндекс Бизнес — отличная возможность заявить о себе тем, кто ориентируется прежде всего на локальных клиентов.",yandex,"['articles@promopult.ru', 'billing@promopult.ru', 'partner@promopult.ru', 'support@promopult.ru']",[],16-10-2025 08:43:18
3,бизнес справочник,149,https://timeweb.com,"С недавних пор Справочник стал частью другого сервиса – Яндекс Бизнес, но все возможности справочника «Мои организации» сохранились.",yandex,"['abuse@timeweb.ru', 'billing@timeweb.ru', 'info@timeweb.ru', 'k.izosimova@timeweb.ru', 'marketing@timeweb.ru', 'noc@timeweb.ru', 'partner@timeweb.ru']",['+78007001081'],16-10-2025 08:43:18
3,бизнес справочник,149,https://beseller.by,"Раньше сервис назывался Яндекс.Справочник, но в 2021 году его обновили и сделали более функциональным. Теперь через Яндекс Бизнес можно не только редактировать контакты, но и работать с отзывами, смотреть аналитику, размещать акции и подключать дополнительные сервисы.",yandex,"['email@mail.ru', 'sales@beseller.by']","['+375173010222', '+375291457745']",16-10-2025 08:43:18
3,бизнес справочник,149,https://vc.ru,"Яндекс.Справочник — инструмент, который вы можете эффективно применять для продвижения локального бизнеса.",yandex,"['deal@cmtt.ru', 'moderation@vc.ru', 'platform@cmtt.ru', 'sales@cmtt.ru', 'secret@vc.ru', 'support@vc.ru', 'u003edeal@cmtt.ru', 'u003emoderation@vc.ru', 'u003eplatform@cmtt.ru', 'u003esales@cmtt.ru', 'u003esecret@vc.ru', 'u003esupport@vc.ru']",[],16-10-2025 08:43:18
3,бизнес справочник,149,https://topvisor.com,"Яндекс Бизнес (ранее Яндекс Справочник) — это онлайн‑платформа от Яндекса. Сервис предоставляет информацию о компаниях, их адресах, контактных данных и других важных сведениях. Это бесплатный сервис, который помогает пользователям быстро находить необходимые организации и услуги, а также получать подробную информацию о них.",yandex,['support@topvisor.com'],['+78005006787'],16-10-2025 08:43:18
3,бизнес справочник,149,https://click.ru,"Что такое Яндекс.Справочник, какие возможности он предоставляет владельцам бизнеса, как правильно заполнить и продвигать карточку товара – рассказываем ниже.",yandex,['support@click.ru'],['+74959899700'],16-10-2025 08:43:18
3,бизнес справочник,149,https://tbank.ru,,yandex,['pfphome_app_errors@error-hub.tbank.ru'],['+78003333333'],16-10-2025 08:43:18
3,бизнес справочник,149,https://yagla.ru,"Яндекс Справочник – пример профиля организации на поиске. В-третьих, профиль в Яндекс.Справочнике – это полноценная альтернатива сайту или визитке для бизнесов, которые работают в основном в офлайне.",yandex,"['h3ard27@gmail.com', 'u002fbi34-1738314813-img@2x.webp', 'u002fbi35-1738677263-img@2x.webp', 'u002fbi36-1738929020-img@2x.webp', 'u002fbi37-1738929127-img@2x.webp']",['+79702043065'],16-10-2025 08:43:18
3,бизнес справочник,149,https://web-c.ru,"Если вашему бизнесу важно, чтобы клиенты приходили к вам в офис или магазин, то без Яндекс.Справочника будет сложно обойтись.",yandex,['mail@web-c.ru'],"['+74832599427', '+74996860114', '+78007076370', '+78127485543']",16-10-2025 08:43:18
3,бизнес справочник,149,https://addshop.ru,"Личный кабинет Бизнес-менеджера: Это единый центр управления всеми вашими бизнес-проектами в экосистеме Яндекса (Справочник, Директ, Метрика, Маркет и т.д.). Здесь вы редактируете данные, отвечаете на отзывы, смотрите статистику.",yandex,"['mail@addshop.ru', 'support@addshop.ru']","['+79050272801', '+79061346526', '+79626007585']",16-10-2025 08:43:18
3,бизнес справочник,149,https://seointellect.ru,"Яндекс.Справочник (Яндекс.Бизнес) - это эффективный инструмент для продвижения бизнеса, где вы можете указать название, сферу деятельности, контакты, фото, описание услуг/товаров. После внесения компании в справочник Яндекс выводит сведения о ней при использовании поиска по карте и при введении связанных с бизнесом запросов.",yandex,['manager@seointellect.ru'],"['+74951252011', '+78007077425']",16-10-2025 08:43:18
3,бизнес справочник,149,https://business-yandex.ru,"Яндекс Справочник не исчез, а изменился и расширил свои возможности, став частью более крупной платформы – Яндекс Бизнес. Изначально Яндекс Справочник фокусировался на добавлении и редактировании базовой информации об организации (адрес, телефон, часы работы).",yandex,['mail@relat.ru'],[],16-10-2025 08:43:18
3,бизнес справочник,149,https://rb.ru,"«Яндекс Бизнес» — это сервис для предпринимателей, который дает возможность бесплатно рассказать о своем бизнесе на площадках «Яндекса».",yandex,['team@rb.ru'],['+74956644968'],16-10-2025 08:43:18
3,бизнес справочник,149,https://chastnyj-seospecialist.ru,"Яндекс Бизнес Справочник — это бесплатный сервис для владельцев бизнеса, который позволяет зарегистрировать свою компанию в поисковой системе Яндекс и сделать ее видимой для пользователей.",yandex,['info@chastnyj-seospecialist.ru'],['+74992887126'],16-10-2025 08:43:18
3,бизнес справочник,149,https://otzovik.com,"Пример возьмите с других известных справочниках и площадках, поступают просто. Если автор отзыва молчит, не выходит на связь и не пытается решить вопрос, например, при запросе организацией номера договора и даты проведения работ то отзыв автоматически удаляется. На мою жалобу прислали на емаил интересный ответ "" Когда бизнес работает с разной обратной связью, в том числе негативной...",yandex,['info@otzovik.com'],[],16-10-2025 08:43:18
3,бизнес справочник,149,https://unisender.com,"Как добавить компанию в Яндекс Бизнес. Чтобы компания появилась в Яндекс Картах и Поиске, нужно выполнить несколько простых шагов. Авторизуйтесь в Яндексе, чтобы зайти в кабинет Яндекс Бизнеса. Заполните информацию о компании: название и вид деятельности, адрес офиса/магазина/салона.",yandex,['support@unisender.com'],"['+375173380509', '+74991135280', '+78005516822']",16-10-2025 08:43:18
3,бизнес справочник,149,https://dtf.ru,"Как войти в Яндекс Бизнес, управление профилем компании, восстановление доступа, возможности кабинета, безопасный вход в систему.",yandex,"['editors@dtf.ru', 'moderation@dtf.ru', 'philipp@cmtt.ru', 'sales@cmtt.ru', 'support@dtf.ru', 'u003eeditors@dtf.ru', 'u003emoderation@dtf.ru', 'u003ephilipp@cmtt.ru', 'u003esales@cmtt.ru', 'u003esupport@dtf.ru', 'u003evlad@cmtt.ru', 'vlad@cmtt.ru']",['+77714961161'],16-10-2025 08:43:18
3,бизнес справочник,149,https://b-info.by,"Каталог компаний, фирм, организаций предприятий республики Беларусь -список крупных государственных и бюджетных организаций, огромная база данных телефонов коммерческих и торговых компаний Минска, Гомеля, Гродно, Могилева, Витебска, Бреста! Бизнес-справочник Бизнес-Информ.",yandex,['post@b-info.by'],[],16-10-2025 08:43:18
3,бизнес справочник,149,https://roistat.com,Поэтому в Яндекс.Справочнике сделан акцент на навигации и поиске. В отличие от поисковика Яндекса в Справочнике не нужно платить за размещение информации о бизнесе. Достаточно завести учётную запись на компанию.,yandex,"['contact@roistat.com', 'manager@roistat.com']",[],16-10-2025 08:43:18
3,бизнес справочник,149,https://rookee.ru,"Яндекс.Справочник позволяет пользователям находить информацию о компаниях в поисковой системе, а их владельцам — раскручивать свой бизнес в Сети. Особую пользу сервис приносит фирмам, которым требуется реклама в определенном городе или районе.",yandex,['support@rookee.ru'],['+78007005930'],16-10-2025 08:43:18
