user_id,query,region,domain,description,engine,emails,phones,dateOfSearch
30,пленка для производства колбас купить,149,https://emkolbaski.by,"Всё для изготовления колбас. В этой категории Вы найдете наборы колбасников, колбасная насадка для мясорубки, нитритная соль, шпагаты колба..",yandex,['info@emkolbaski.by'],['+375445601515'],06-11-2025 15:34:33
30,пленка для производства колбас купить,149,https://crocusbel.by,"Для изготовления колбасной продукции требуются качественные оболочки. Благодаря им изделия приобретают форму, получают защиту от различных факторов внешней среды и микроорганизмов.",yandex,['crocusbel@mail.ru'],"['+375172775999', '+375175182727', '+375291234567', '+375445473423']",06-11-2025 15:34:33
30,пленка для производства колбас купить,149,https://sampokolbasam.by,"Преимуществом натуральных колбасных оболочек из коллагена является то, что они имеют высокую паро-газо-дымо проницаемость, что существенно влияет на вкус конечного продукта. В зависимости от того какую домашнюю колбасу вы хотите получить на выходе, есть два типа оболочек съедобная и несъедобная. Съедобная оболочка для колбас идет малых диаметров до 36мм и подобна черевам (в народе называют кишки для колбас). Помимо оболочек, из коллагена изготавливают: пищевой желатин, съедобную коллагеновую пленку...",yandex,['info@sampokolbasam.by'],"['+375291795030', '+375339125030']",06-11-2025 15:34:33
30,пленка для производства колбас купить,149,https://syrodelkin.ru,Коллагеновая пленка для колбасы и мясных рулетов имеет калибр 400 мм и традиционно используется для приготовления в домашних условиях различных деликатесов.,yandex,['syrodelkin@yandex.ru'],[],06-11-2025 15:34:33
30,пленка для производства колбас купить,149,https://edostavka.by,Используется при изготовлении колбасных изделий и другой продукции.Условия и сроки храненияхранить при t от 0 до +10 °C и относительной влажности воздуха от 85 до +90 %.,yandex,"['info@e-dostavka.by', 'obr@e-dostavka.by', 'u003einfo@e-dostavka.by']","['+375172702914', '+375172703375', '+375291066358']",06-11-2025 15:34:33
30,пленка для производства колбас купить,149,https://samogonok.ru,"Тогда вам стоит купить натуральную оболочку для домашней колбасы. Один из самых распространенных материалов для ее изготовления - натуральные кишки животных. Они обладают хорошей проницаемостью для дыма и способствуют росту микроорганизмов, благоприятных для процесса созревания колбасных изделий.",yandex,"['info@samogonok.ru', 'ufa-buhgalter@yandex.ru', 'ufa-zakup02@yandex.ru']","['+73472662798', '+78002504818', '+79173524007', '+79173524008', '+79173663369', '+79174110295', '+79174888989', '+79179458090', '+79372055515', '+79852332264', '+79871003004', '+79871365618', '+79871503033', '+79872540152', '+79874770008', '+79875845115']",06-11-2025 15:34:33
30,пленка для производства колбас купить,149,https://uralupak.ru,"Оборудование для колбасных оболочек - купить оборудование для упаковки, фасовки и наполнения колбасных оболочек изделий.",yandex,['sales@uralupak.ru'],"['+73472017710', '+78002001174']",06-11-2025 15:34:33
30,пленка для производства колбас купить,149,https://realpack.by,"Основой для изготовления мясных ящиков служит пищевой пластик, который отвечает строгим санитарным и гигиеническим стандартам. Он исключает распространение болезнетворных бактерий в продукции, не выделяет токсичных соединений и не влияет на ее вкусовые характеристики даже при длительном нахождении внутри. Компания «Реалпак» предлагает купить пластиковые ящики для мяса в широком диапазоне размеров.",yandex,"['mail@realpack.by', 'pavel@realpack.by', 'trade@realpack.by']","['+375293702569', '+375296112569', '+375297087080']",06-11-2025 15:34:33
30,пленка для производства колбас купить,149,https://glavgradus.ru,"Среди искусственных видов упаковки, применяемых в производстве колбасы, полиамидная оболочка – это лучший выбор для тех, кто ценит простоту и надежность.",yandex,['info@glavgradus.ru'],"['+78005504490', '+79535544848']",06-11-2025 15:34:33
30,пленка для производства колбас купить,149,https://e-pack.by,Специализированный оптово-розничный интернет-магазин упаковки и полимерной пленки собственного производства.,yandex,"['epack.opt@gmail.com', 'everplast.sale@gmail.com', 'zakaz@e-pack.by']","['+375447157373', '+375447177373', '+375447717373']",06-11-2025 15:34:33
