user_id,query,region,domain,description,engine,emails,phones,dateOfSearch
3,корма от производителя,225,https://pavik.ru,"Сухие корма для собак и кошек - от лучших производителей, только для вас.",yandex,['info@pavik.ru'],"['+74950047700', '+79852197177']",29-09-2025 22:07:29
3,корма от производителя,225,https://ramkhp.ru,"Комбикорм с доставкой от производителя. АО «Раменский комбинат хлебопродуктов» предлагает купить оптом полнорационные комбикорма для всех видов сельскохозяйственных животных, птицы, рыбы по ценам от производителя. Наши высококвалифицированные научные консультанты, готовы помочь подобрать оптимальный рацион кормления животных или скорректировать существующий.",yandex,"['hr@ramkhp.ru', 'korm@ramkhp.ru', 'magazin@ramkhp.ru', 'muka@ramkhp.ru', 'post@ramkhp.ru', 'snab@ramkhp.ru']","['+74952231814', '+74957751814']",29-09-2025 22:07:29
3,корма от производителя,225,https://t-rexfood.ru,"T-RexFood – производство живого и замороженного корма для рептилий, птиц, насекомоядных животных. Живые и замороженные кормовые насекомые (саранча, таракан мраморный, таракан туркменский, зофобас, мучной червь) оптом и в розницу с доставкой по всей территории РФ.",yandex,['zakaz@t-rexfood.ru'],['+78006005763'],29-09-2025 22:07:29
3,корма от производителя,225,https://market-korm.ru,"Одним из важнейших факторов успешного использования комбикорма является грамотный способ его хранения. Ведь корм, утративший первоначальные полезные свойства, может не только оказаться бесполезным, но и нанести серьезный урон здоровью питомцев.",yandex,['info@market-korm.ru'],['+79014086061'],29-09-2025 22:07:29
3,корма от производителя,225,https://gc-triol.com,"Воспользуйтесь поиском. Корма, лакомства, амуниция и многое другое для счастливой жизни друга человека!",yandex,"['info-kry@gc-triol.com', 'info-nsk@gc-triol.com', 'info-sib@gc-triol.com', 'info@gc-triol.com', 'info@triolbel.by', 'kurdzheli.a@gc-triol.com', 'triol@triol.spb.ru', 'triolvolga@gc-triol.com', 'zakaz-ekt@gc-triol.com', 'zakaz-krm@gc-triol.com', 'zakaz-krn@gc-triol.com', 'zakaz-kzn@gc-triol.com', 'zakaz-rnd@gc-triol.com', 'zakaz-vrn@gc-triol.com']","['+375172444889', '+74732291197', '+74997043343', '+77711456265', '+78129267606', '+78432167157', '+78612909500', '+79054550388', '+79222212778', '+79231006453', '+79294329929', '+79397530690', '+79783207335', '+79993130301']",29-09-2025 22:07:29
3,корма от производителя,225,https://petsm.ru,"Подружитесь с российским производителем кормов для домашних любимцев. Pets Ministry — бренд российского производителя сухих кормов для кошек и собак. Мы молоды и полны энтузиазма, поэтому стремимся создавать качественные продукты, которые будут полезны вашим питомцам.",yandex,['ooo_zoomenu@mail.ru'],"['+73812999166', '+79992535303']",29-09-2025 22:07:29
3,корма от производителя,225,https://xn----ftbcs1bchm0eb.xn--p1ai,Поставки кормов для животных от производителя. Рады приветствовать Вас на нашем сайте.,yandex,['kormextra@yandex.ru'],['+79851242245'],29-09-2025 22:07:29
3,корма от производителя,225,https://bioenergia.ru,"ООО НПК БИОЭНЕРГИЯ - Российский производитель кормов для с/х животных и с/х птицы. Производим премикс витаминно-минеральный (ПВМ), белково-витаминно-минеральные концентраты (БВМК) и престартерный комбикорм для всех видов животных и птицы.",yandex,"['mail@bioenergia.ru', 'mail@example.com']","['+74951621062', '+78452399399']",29-09-2025 22:07:29
3,корма от производителя,225,https://megakorm.ru,"Наше производство – самое высокотехнологичное в отрасли, а аналитический центр «МЕГАМИКС» является одним из европейских лидеров по количественному и качественному контролю кормовых компонентов. Мы – первый производитель премиксов в России, сертифицированный по модулю GMP+FSA.",yandex,"['barbashinov.s@megamix.ru', 'donchuk.u@megamix.ru', 'habibulin.l@megamix.ru', 'kirillov.o@megamix.ru', 'kotov.e@megamix.ru', 'rybin.a@megamix.ru', 'voropanov.y@megamix.ru', 'zatsepin.i@megamix.ru', 'zemskov.d@megamix.ru']","['+79021034885', '+79093843006', '+79123222401', '+79260297900', '+79272525985', '+79606983888', '+79608940677', '+79671876007', '+79874145372']",29-09-2025 22:07:29
3,корма от производителя,225,https://kormrus.ru,"КОРМА РОССИИ Комбикорм , кормовые добавки, препараты для животных оптом и в розницу. Доставка Нижнем Тагиле, Свердловской области.",yandex,['kormant@yandex.ru'],"['+79122023217', '+79122557257']",29-09-2025 22:07:29
3,корма от производителя,225,https://1korm.com,"Компания 1 Корм развивает несколько основных направлений - комбикорма, кормовые добавки, живые дрожжи Клювер про, комбикорма для сельскохозяйственных животных. Мы являемся Российским поставщиком живых дрожжей для КРС, качественных премиксов и функциональных кормовых добавок для всех видов сельскохозяйственных животных и птицы.",yandex,"['5@1korm.com', 'sale@1korm.com']",['+79630306262'],29-09-2025 22:07:29
3,корма от производителя,225,https://goldkorm.ru,"Увеличение усвояемости кормов на 15-20% за счет технологии гранулирования. При скармливании животным и птицам гранулированных комбикормов стимулируется аппетит, не раздражаются слизистые оболочки дыхательных путей, в связи с чем животные и птицы находятся в бодром состоянии, что способствует повышению их продуктивности по сравнению с кормлением мучнистыми комбикормами.",yandex,['goldkorm@mail.ru'],"['+78663342333', '+79252770007', '+79253770007']",29-09-2025 22:07:29
3,корма от производителя,225,https://blitzpet.ru,"Производство полнорационных консервированных кормов Blitz стало следующим шагом в развитии компании, мы к нему тщательно готовились и в 2019 году смогли порадовать наших потребителей собственными влажными линейками — Blitz Classic, Blitz Sensitive и Blitz Holistic.",yandex,"['info@blitzpet.ru', 'moscow@blitzpet.ru', 'operator@blitzpet.ru', 'order@blitzpet.ru', 'pitomnik@blitzpet.ru', 'sergeyvet@blitzpet.ru']","['+74992130646', '+77716679918', '+79296363554', '+79296911858']",29-09-2025 22:07:29
3,корма от производителя,225,https://miska.ru,"Sanabelle Adult Sensitive Poultry Сухой корм для кошек с чувствительным пищеварением, Птица.",yandex,"['chief@miska.ru', 'info@miska.ru', 'zakupki@miska.ru']","['+74951205655', '+79254504355']",29-09-2025 22:07:29
3,корма от производителя,225,https://hrusmil.ru,Линейка сбалансированных сухих кормов разработана с учетом необходимого количества витаминов и минеральных веществ. Правильное питание – это основа здоровья питомца целью нашей компании является производство кормов надлежащего качества для поддержания организма кошек и собак на протяжении всей их жизни.,yandex,['hrusmil@yandex.ru'],"['+78002505518', '+79944298974']",29-09-2025 22:07:29
3,корма от производителя,225,https://fava-pets.ru,Производство кормов для животных Fava в Санкт-Петербурге.,yandex,['info@fava.eco'],"['+78122401259', '+78123844029']",29-09-2025 22:07:29
3,корма от производителя,225,https://xn--e1ajbceligo.xn--p1ai,Именно собственное производство ингредиентов позволяет контролировать качество на каждом этапе производства корма.,yandex,"['kr-meridian@yandex.ru', 'sales@kormplex.ru']","['+78619354487', '+79002931889', '+79181841490', '+79528481422', '+79898287737']",29-09-2025 22:07:29
3,корма от производителя,225,https://kormix.pro,Купите корм оптом и в розницу по цене производителя с доставкой по России.,yandex,"['aee@russpole.ru', 'kae2@russpole.ru', 'kombikorm@russpole.ru']","['+78312600030', '+79038479299', '+79101038225', '+79101038273', '+79306726833']",29-09-2025 22:07:29
3,корма от производителя,225,https://kombi-korm.ru,Специализированный производитель престартерных комбикормов для всех видов сельскохозяйственных животных и птицы.,yandex,"['abashevaa@kombi-korm.ru', 'ardasheviu@kombi-korm.ru', 'babincevaia@kombi-korm.ru', 'baltachevmm@kombi-korm.ru', 'boltachevasv@kombi-korm.ru', 'ermakovaag@kombi-korm.ru', 'korepanovpg@kombi-korm.ru', 'kurganov@komos.ru', 'lepihinavv@kombi-korm.ru', 'maksimovaov@kombi-korm.ru', 'medvedcevvi@kombi-korm.ru', 'muhanovaa@kombi-korm.ru', 'nelyubinsv@kombi-korm.ru', 'nevostruevaaa@kombi-korm.ru', 'office@kombi-korm.ru', 'quality@komos.ru', 'sabrekovaai@kombi-korm.ru', 'schepotinagu@kombi-korm.ru', 'shabunovav@kombi-korm.ru', 'shmelevaav@kombi-korm.ru', 'shudegovaav@kombi-korm.ru', 'snigirevvi@kombi-korm.ru', 'sysoevada@kombi-korm.ru', 'trefilovaas@kombi-korm.ru', 'trefilovaea@kombi-korm.ru', 'vedernikovasg@kombi-korm.ru', 'veretennikovasa@kombi-korm.ru', 'zolotarevaa@kombi-korm.ru', 'zuzikovaos@kombi-korm.ru']","['+73412905194', '+73414166262', '+78005555826', '+79032059794', '+79120100688', '+79120180835', '+79120216608', '+79120530422', '+79124404596', '+79124502258', '+79124505357', '+79124600661', '+79127410175', '+79127411635', '+79127513822', '+79127541381', '+79127600701', '+79127613169', '+79127657288', '+79127672901', '+79128523237', '+79199008247', '+79199022934', '+79199101492', '+79199105166', '+79821219842', '+79828151448', '+79828301014']",29-09-2025 22:07:29
3,корма от производителя,225,https://mnyams.ru,,yandex,"['6068f1ae2fef4bea9d8ef94b8e6267fa@gt.valtabrands.ru', 'info@mnyams.ru']",['+78006003121'],29-09-2025 22:07:29
3,корма от производителя,225,https://holkakorm.ru,"Собственное высокотехнологичное производство. Компания «Холка» — ведущий российский производитель продуктов питания для домашних животных, который специализируется на изготовлении высококачественного сухого корма для кошек и собак разных пород.",yandex,"['ecogrup@bk.ru', 'holka.korm@mail.ru']","['+79016123006', '+79966476772']",29-09-2025 22:07:29
3,корма от производителя,225,https://proracion.ru,"Компания-производитель ООО «ПроРацион» основана в 2019 году в г. Новосибирске. Собственное, высококачественное оборудование итальянского и российского производства, позволяет производить корма для собак и кошек по доступным ценам.",yandex,['info@proracion.ru'],"['+73833340133', '+78005551642', '+79639437074']",29-09-2025 22:07:29
3,корма от производителя,225,https://kormoteka.ru,"В каталоге представлены сухие и консервированные корма для собак разных ценовых классов: от недорогих (самая низкая цена на полке) до премиума. Вы легко сможете подобрать ассортимент под свои цели. Например, для магазина, чтобы он отличался от сетевых гипермаркетов.",yandex,['info@kormoteka.ru'],"['+78002501216', '+79999999999']",29-09-2025 22:07:29
3,корма от производителя,225,https://sirius-pet.ru,Технологии производства премиум корма SIRIUS.,yandex,"['client@limkorm.ru', 'info@limkorm.ru']",['+78002347113'],29-09-2025 22:07:29
3,корма от производителя,225,https://korm12.ru,"Корм не содержит искусственных ароматизаторов, красителей и усилителей вкуса. Оптимальное соотношение цены и качества. Корм содержит все необходимые питательные вещества, минералы и витамины. Оформить заказ.",yandex,['ip_zaitsev@bk.ru'],"['+78362310012', '+79177124455']",29-09-2025 22:07:29
3,корма от производителя,225,https://xn----7sbzcmsenjgb4d0b.xn--p1ai,"Мы являемся производителем полнорационного корма для собак всех пород ТМ ""Ушастый Пилот"".",yandex,"['antonina.r@agroprod.org', 'bystrovomsk@yandex.ru']",['+78002224142'],29-09-2025 22:07:29
3,корма от производителя,225,https://kormdog.ru,Мы являемся ведущим производителем высококачественных кормов для кошек и собак.,yandex,"['7608195@bk.ru', 'korm-dog@mail.ru']","['+79256941605', '+79721227011', '+79857608195']",29-09-2025 22:07:29
3,корма от производителя,225,https://xn--j1aagfcm.xn--p1ai,"За эти 12 лет компания приобрела огромный опыт производства, до совершенства отточила рецепты самых ходовых кормов. При этом UNFECO не стоит на месте и регулярно улучшает рецепты, добиваясь максимальной экономической эффективности корма.",yandex,"['mail@unfeco.ru', 'okkorminfo@mail.ru', 'sale@erkaz.kz']","['+73422480408', '+73472934490', '+73519496530', '+77776347028', '+78006001746', '+79000864735', '+79026004775', '+79026018105', '+79028015116', '+79028253621', '+79028555667', '+79030890849', '+79049462780', '+79061042398', '+79068919678', '+79085737216', '+79087188838', '+79122023217', '+79122103933', '+79122629231', '+79122898819', '+79126811751', '+79126934280', '+79127900543', '+79128984677', '+79174324808', '+79174339120', '+79179282580', '+79191402048', '+79193058792', '+79193297157', '+79193341984', '+79193718885', '+79227188777', '+79274199507', '+79279306694', '+79371575932', '+79507446937', '+79507498989', '+79514819700', '+79525119558', '+79525241192', '+79530571147', '+79612056141', '+79630968787', '+79634770990', '+79889117467', '+79918978363', '+79920065204']",29-09-2025 22:07:29
3,корма от производителя,225,https://melkom-ekorm.ru,"Все корма разрабатывались на основе огромного опыта и тесного сотрудничества с мелкими и крупными производителями. В основе нашего представления об идеальном комбикорме лежит, в первую очередь, забота, поэтому наши комбикорма приготовлены только из качественного сырья, БЕЗ консервантов, ГМО, гормонов и стимуляторов роста.",yandex,['info@melkom.ru'],"['+74746759644', '+74822342462', '+74822348161', '+74822360309', '+79272898823', '+79649358524', '+79996375787']",29-09-2025 22:07:29
3,корма от производителя,225,https://petuchini.ru,Petuchini - сухой корм и лакомства для животных Официальный сайт производителя кормов и лакомств для животных.,yandex,['hello@petuchini.ru'],"['+73812586737', '+79659747474']",29-09-2025 22:07:29
3,корма от производителя,225,https://bisko.info,"Корм предлагается в различных форматах, включая сухой и влажный, чтобы соответствовать потребностям разных животных.",yandex,"['36up@mail.ru', '79273302000@yandex.ru', '9184492639@mail.ru', 'alexeymavto@gmail.com', 'artur-kurer@yandex.ru', 'bisko-chel@mail.ru', 'bisko-msk@mail.ru', 'bisko-sk@yandex.ru', 'bisko-ural@mail.ru', 'bisko.orel@mail.ru', 'bisko2@mail.ru', 'biskokmv@yandex.ru', 'biskokrsk@gmail.com', 'buksh@internet.ru', 'ecodobro63@yandex.ru', 'info@bisko-tula.ru', 'info@t-os.ru', 'julialapina@yandex.ru', 'kldkorm@mail.ru', 'konst_leo@bk.ru', 'krim-bisko@bk.ru', 'lebedev.prof@gmail.com', 'mv.bor86@mail.ru', 'next-silver@yandex.ru', 'no_a@list.ru', 'ptici@mail.ru', 'ridg2005@yandex.ru', 'zoomax@ttk-sever.ru', 'zoospektr@yandex.ru']","['+73433023880', '+74722569226', '+74722569232', '+74722569422', '+74822417700', '+78123181898', '+78126794441', '+78512401136', '+78612287112', '+79009841928', '+79013703720', '+79027250012', '+79030171271', '+79038031571', '+79058715540', '+79062313510', '+79086197096', '+79086335728', '+79097920710', '+79102492244', '+79103051010', '+79103065005', '+79106503095', '+79107501928', '+79108709663', '+79114611896', '+79116386807', '+79147876766', '+79182936171', '+79183450646', '+79184031425', '+79184492639', '+79193471985', '+79197437702', '+79198322888', '+79215555405', '+79218082555', '+79260502227', '+79267560053', '+79273302000', '+79284113215', '+79289068630', '+79371720763', '+79372237333', '+79506105565', '+79531933230', '+79533184345', '+79533184346', '+79606671928', '+79612470710', '+79624448997', '+79627419004', '+79881362481', '+79994022187', '+79994435453']",29-09-2025 22:07:29
